millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
12110002, 1472037872, 11:24:32, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12110502, 1472037872, 11:24:32, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12111002, 1472037873, 11:24:33, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12111502, 1472037873, 11:24:33, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12112002, 1472037874, 11:24:34, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12112502, 1472037874, 11:24:34, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
12113002, 1472037875, 11:24:35, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
12113502, 1472037875, 11:24:35, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12114002, 1472037876, 11:24:36, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
12114502, 1472037876, 11:24:36, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
12115002, 1472037877, 11:24:37, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
12115502, 1472037877, 11:24:37, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12116002, 1472037878, 11:24:38, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12116502, 1472037878, 11:24:38, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
12117002, 1472037879, 11:24:39, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
12117502, 1472037879, 11:24:39, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
12118002, 1472037880, 11:24:40, 0, 5, 0, 0, 0.00, 0.10, 0.00, 0.00, 
12118502, 1472037880, 11:24:40, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12119002, 1472037881, 11:24:41, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
12119502, 1472037881, 11:24:41, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
12120002, 1472037882, 11:24:42, 2, 1, 0, 1, 0.04, 0.02, 0.00, 0.02, 
12120502, 1472037882, 11:24:42, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12121003, 1472037883, 11:24:43, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
12121502, 1472037883, 11:24:43, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
12122002, 1472037884, 11:24:44, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12122502, 1472037884, 11:24:44, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
12123002, 1472037885, 11:24:45, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12123502, 1472037885, 11:24:45, 5, 0, 0, 0, 0.10, 0.00, 0.00, 0.00, 
12124002, 1472037886, 11:24:46, 4, 9, 0, 0, 0.08, 0.18, 0.00, 0.00, 
12124503, 1472037886, 11:24:46, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12125002, 1472037887, 11:24:47, 8, 0, 2, 0, 0.16, 0.00, 0.04, 0.00, 
12125502, 1472037887, 11:24:47, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12126002, 1472037888, 11:24:48, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12126502, 1472037888, 11:24:48, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
12127002, 1472037889, 11:24:49, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12127502, 1472037889, 11:24:49, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
12128002, 1472037890, 11:24:50, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
12128502, 1472037890, 11:24:50, 3, 0, 0, 0, 0.06, 0.00, 0.00, 0.00, 
12129002, 1472037891, 11:24:51, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
12129502, 1472037891, 11:24:51, 4, 8, 3, 0, 0.08, 0.16, 0.06, 0.00, 
12130002, 1472037892, 11:24:52, 4, 9, 0, 0, 0.08, 0.18, 0.00, 0.00, 
12130502, 1472037892, 11:24:52, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12131002, 1472037893, 11:24:53, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12131502, 1472037893, 11:24:53, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12132002, 1472037894, 11:24:54, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
12132502, 1472037894, 11:24:54, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12133002, 1472037895, 11:24:55, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
12133502, 1472037895, 11:24:55, 5, 8, 0, 0, 0.10, 0.16, 0.00, 0.00, 
12134002, 1472037896, 11:24:56, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12134502, 1472037896, 11:24:56, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
12135002, 1472037897, 11:24:57, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
12135502, 1472037897, 11:24:57, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
12136002, 1472037898, 11:24:58, 0, 9, 0, 2, 0.00, 0.18, 0.00, 0.04, 
12136502, 1472037898, 11:24:58, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
12137003, 1472037899, 11:24:59, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12137502, 1472037899, 11:24:59, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
12138002, 1472037900, 11:25:0, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12138502, 1472037900, 11:25:0, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
12139002, 1472037901, 11:25:1, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12139502, 1472037901, 11:25:1, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12140002, 1472037902, 11:25:2, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
12140503, 1472037902, 11:25:2, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
12141002, 1472037903, 11:25:3, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
12141502, 1472037903, 11:25:3, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12142002, 1472037904, 11:25:4, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
12142502, 1472037904, 11:25:4, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12143002, 1472037905, 11:25:5, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12143502, 1472037905, 11:25:5, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
12144002, 1472037906, 11:25:6, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12144502, 1472037906, 11:25:6, 5, 8, 0, 0, 0.10, 0.16, 0.00, 0.00, 
12145002, 1472037907, 11:25:7, 1, 0, 2, 0, 0.02, 0.00, 0.04, 0.00, 
12145502, 1472037907, 11:25:7, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12146002, 1472037908, 11:25:8, 2, 8, 0, 3, 0.04, 0.16, 0.00, 0.06, 
12146502, 1472037908, 11:25:8, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
12147002, 1472037909, 11:25:9, 2, 8, 0, 3, 0.04, 0.16, 0.00, 0.06, 
12147502, 1472037909, 11:25:9, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12148002, 1472037910, 11:25:10, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
12148502, 1472037910, 11:25:10, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12149002, 1472037911, 11:25:11, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12149502, 1472037911, 11:25:11, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12150002, 1472037912, 11:25:12, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
12150502, 1472037912, 11:25:12, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
12151002, 1472037913, 11:25:13, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12151502, 1472037913, 11:25:13, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
12152002, 1472037914, 11:25:14, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
12152502, 1472037914, 11:25:14, 8, 8, 3, 0, 0.16, 0.16, 0.06, 0.00, 
12153003, 1472037915, 11:25:15, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
12153502, 1472037915, 11:25:15, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12154002, 1472037916, 11:25:16, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
12154502, 1472037916, 11:25:16, 1, 8, 3, 0, 0.02, 0.16, 0.06, 0.00, 
12155002, 1472037917, 11:25:17, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12155502, 1472037917, 11:25:17, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12156002, 1472037918, 11:25:18, 0, 5, 0, 3, 0.00, 0.10, 0.00, 0.06, 
12156503, 1472037918, 11:25:18, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12157002, 1472037919, 11:25:19, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
12157502, 1472037919, 11:25:19, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12158002, 1472037920, 11:25:20, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12158502, 1472037920, 11:25:20, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12159002, 1472037921, 11:25:21, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
12159502, 1472037921, 11:25:21, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12160002, 1472037922, 11:25:22, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
12160502, 1472037922, 11:25:22, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
12161002, 1472037923, 11:25:23, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12161502, 1472037923, 11:25:23, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
12162002, 1472037924, 11:25:24, 8, 4, 3, 0, 0.16, 0.08, 0.06, 0.00, 
12162502, 1472037924, 11:25:24, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
12163002, 1472037925, 11:25:25, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
12163502, 1472037925, 11:25:25, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12164002, 1472037926, 11:25:26, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
12164502, 1472037926, 11:25:26, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
12165002, 1472037927, 11:25:27, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12165502, 1472037927, 11:25:27, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12166002, 1472037928, 11:25:28, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
12166502, 1472037928, 11:25:28, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12167002, 1472037929, 11:25:29, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12167502, 1472037929, 11:25:29, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
12168002, 1472037930, 11:25:30, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
12168502, 1472037930, 11:25:30, 8, 4, 3, 0, 0.16, 0.08, 0.06, 0.00, 
12169003, 1472037931, 11:25:31, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
12169502, 1472037931, 11:25:31, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12170002, 1472037932, 11:25:32, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
12170502, 1472037932, 11:25:32, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
12171002, 1472037933, 11:25:33, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12171502, 1472037933, 11:25:33, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
12172002, 1472037934, 11:25:34, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
12172503, 1472037934, 11:25:34, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
12173002, 1472037935, 11:25:35, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
12173502, 1472037935, 11:25:35, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12174002, 1472037936, 11:25:36, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12174502, 1472037936, 11:25:36, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
12175002, 1472037937, 11:25:37, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
12175502, 1472037937, 11:25:37, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
12176002, 1472037938, 11:25:38, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12176502, 1472037938, 11:25:38, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
12177002, 1472037939, 11:25:39, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12177502, 1472037939, 11:25:39, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12178002, 1472037940, 11:25:40, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
12178502, 1472037940, 11:25:40, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12179002, 1472037941, 11:25:41, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12179502, 1472037941, 11:25:41, 4, 5, 0, 0, 0.08, 0.10, 0.00, 0.00, 
12180002, 1472037942, 11:25:42, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
12180502, 1472037942, 11:25:42, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12181002, 1472037943, 11:25:43, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
12181502, 1472037943, 11:25:43, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12182002, 1472037944, 11:25:44, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12182502, 1472037944, 11:25:44, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
12183002, 1472037945, 11:25:45, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12183502, 1472037945, 11:25:45, 2, 8, 0, 3, 0.04, 0.16, 0.00, 0.06, 
12184002, 1472037946, 11:25:46, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12184502, 1472037946, 11:25:46, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
12185003, 1472037947, 11:25:47, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12185502, 1472037947, 11:25:47, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
12186002, 1472037948, 11:25:48, 8, 8, 1, 0, 0.16, 0.16, 0.02, 0.00, 
12186502, 1472037948, 11:25:48, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
12187002, 1472037949, 11:25:49, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12187502, 1472037949, 11:25:49, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12188002, 1472037950, 11:25:50, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12188503, 1472037950, 11:25:50, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
12189002, 1472037951, 11:25:51, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
12189502, 1472037951, 11:25:51, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12190002, 1472037952, 11:25:52, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
12190502, 1472037952, 11:25:52, 1, 0, 1, 0, 0.02, 0.00, 0.02, 0.00, 
12191002, 1472037953, 11:25:53, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
12191502, 1472037953, 11:25:53, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
12192002, 1472037954, 11:25:54, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12192502, 1472037954, 11:25:54, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12193002, 1472037955, 11:25:55, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12193502, 1472037955, 11:25:55, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
12194002, 1472037956, 11:25:56, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
12194502, 1472037956, 11:25:56, 8, 4, 3, 0, 0.16, 0.08, 0.06, 0.00, 
12195002, 1472037957, 11:25:57, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12195502, 1472037957, 11:25:57, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
12196002, 1472037958, 11:25:58, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12196502, 1472037958, 11:25:58, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
12197002, 1472037959, 11:25:59, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12197502, 1472037959, 11:25:59, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
12198002, 1472037960, 11:26:0, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12198502, 1472037960, 11:26:0, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
12199002, 1472037961, 11:26:1, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
12199502, 1472037961, 11:26:1, 3, 0, 0, 0, 0.06, 0.00, 0.00, 0.00, 
12200002, 1472037962, 11:26:2, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
12200502, 1472037962, 11:26:2, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12201003, 1472037963, 11:26:3, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
12201502, 1472037963, 11:26:3, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
12202002, 1472037964, 11:26:4, 2, 1, 0, 1, 0.04, 0.02, 0.00, 0.02, 
12202502, 1472037964, 11:26:4, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
12203002, 1472037965, 11:26:5, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12203502, 1472037965, 11:26:5, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
12204002, 1472037966, 11:26:6, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
12204503, 1472037966, 11:26:6, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12205002, 1472037967, 11:26:7, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
12205502, 1472037967, 11:26:7, 1, 8, 3, 0, 0.02, 0.16, 0.06, 0.00, 
12206002, 1472037968, 11:26:8, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
12206502, 1472037968, 11:26:8, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12207002, 1472037969, 11:26:9, 2, 0, 0, 1, 0.04, 0.00, 0.00, 0.02, 
12207502, 1472037969, 11:26:9, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
12208002, 1472037970, 11:26:10, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12208502, 1472037970, 11:26:10, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12209002, 1472037971, 11:26:11, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
12209502, 1472037971, 11:26:11, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
12210002, 1472037972, 11:26:12, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12210502, 1472037972, 11:26:12, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12211002, 1472037973, 11:26:13, 8, 4, 3, 0, 0.16, 0.08, 0.06, 0.00, 
12211502, 1472037973, 11:26:13, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
12212002, 1472037974, 11:26:14, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
12212502, 1472037974, 11:26:14, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
12213002, 1472037975, 11:26:15, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12213502, 1472037975, 11:26:15, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
12214002, 1472037976, 11:26:16, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12214502, 1472037976, 11:26:16, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12215002, 1472037977, 11:26:17, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12215502, 1472037977, 11:26:17, 0, 5, 0, 0, 0.00, 0.10, 0.00, 0.00, 
12216002, 1472037978, 11:26:18, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12216502, 1472037978, 11:26:18, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12217003, 1472037979, 11:26:19, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12217502, 1472037979, 11:26:19, 2, 0, 0, 1, 0.04, 0.00, 0.00, 0.02, 
12218002, 1472037980, 11:26:20, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12218502, 1472037980, 11:26:20, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
12219002, 1472037981, 11:26:21, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12219502, 1472037981, 11:26:21, 2, 1, 0, 1, 0.04, 0.02, 0.00, 0.02, 
12220002, 1472037982, 11:26:22, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
12220503, 1472037982, 11:26:22, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
12221002, 1472037983, 11:26:23, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12221502, 1472037983, 11:26:23, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
12222002, 1472037984, 11:26:24, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12222502, 1472037984, 11:26:24, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
12223002, 1472037985, 11:26:25, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
12223502, 1472037985, 11:26:25, 4, 4, 3, 0, 0.08, 0.08, 0.06, 0.00, 
12224002, 1472037986, 11:26:26, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12224502, 1472037986, 11:26:26, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
12225002, 1472037987, 11:26:27, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12225502, 1472037987, 11:26:27, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
12226002, 1472037988, 11:26:28, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
12226502, 1472037988, 11:26:28, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
12227002, 1472037989, 11:26:29, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12227502, 1472037989, 11:26:29, 1, 8, 0, 3, 0.02, 0.16, 0.00, 0.06, 
12228002, 1472037990, 11:26:30, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
12228502, 1472037990, 11:26:30, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12229002, 1472037991, 11:26:31, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
12229502, 1472037991, 11:26:31, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12230002, 1472037992, 11:26:32, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12230502, 1472037992, 11:26:32, 0, 9, 0, 1, 0.00, 0.18, 0.00, 0.02, 
12231002, 1472037993, 11:26:33, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12231502, 1472037993, 11:26:33, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
12232002, 1472037994, 11:26:34, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
12232502, 1472037994, 11:26:34, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
12233003, 1472037995, 11:26:35, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
12233502, 1472037995, 11:26:35, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
12234002, 1472037996, 11:26:36, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
12234502, 1472037996, 11:26:36, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12235002, 1472037997, 11:26:37, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12235502, 1472037997, 11:26:37, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12236002, 1472037998, 11:26:38, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
12236503, 1472037998, 11:26:38, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
12237002, 1472037999, 11:26:39, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12237502, 1472037999, 11:26:39, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
12238002, 1472038000, 11:26:40, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
12238502, 1472038000, 11:26:40, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
12239002, 1472038001, 11:26:41, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
12239502, 1472038001, 11:26:41, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
12240002, 1472038002, 11:26:42, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
12240502, 1472038002, 11:26:42, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
12241002, 1472038003, 11:26:43, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12241502, 1472038003, 11:26:43, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
12242002, 1472038004, 11:26:44, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
12242502, 1472038004, 11:26:44, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
12243002, 1472038005, 11:26:45, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
12243502, 1472038005, 11:26:45, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
12244002, 1472038006, 11:26:46, 1, 8, 0, 3, 0.02, 0.16, 0.00, 0.06, 
12244502, 1472038006, 11:26:46, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
12245002, 1472038007, 11:26:47, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
12245502, 1472038007, 11:26:47, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
12246002, 1472038008, 11:26:48, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
